month-day,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
06-10,0.06,0,0,0.01,0.74,0,0.08,0,0,0.03,0,0.47,0.42,0.03,0.31,0.67,0,0.09,0,0.05,0.06
06-11,0,0,0,0.02,2.35,0,0,0.03,0,0,0.01,0.04,0.04,0.59,0.81,0.03,0.01,0.04,0,0.28,0.01
06-12,0,0,0,0,0.18,0.16,0,2.36,0,0,0.34,0.14,0,0.12,2.7,0.54,0.14,0,0.66,0.22,0.01
06-13,0,0,0,0,0,0.87,0,12.62,0,0,0.08,0.01,0,0.16,13.79,2.44,0.11,0,0.89,0.88,0
06-14,0,0,0,0,0,0.28,0,2.74,0,0.08,0,0,0,2.46,5.68,1.69,0.33,0.02,2.11,0.3,0.01
06-15,0,0,0,0,0,0.18,0,0.11,0.27,0.13,0,0.03,0.02,0.02,2,0.07,0,0,2.67,1.24,0.01
06-16,0.05,0,0,0,0,0,0,0,0.41,0,0,0.06,0.02,0,0.56,0.14,0.01,0,0.05,0.2,0.01
06-17,0,0,0,0,0,0.02,0,0,0,0,0,0.09,0,0.06,1.13,0.56,0,0,0,0.25,0.29
06-18,0,0,0,0,0,0,0,0.07,0,0,0,0.02,0,0.03,3.33,2.07,0.06,0,0.16,0.71,0
06-19,0,0,0,0,0,0,0.04,0.01,0,0,0,0.38,0,0.03,1.2,1.61,4.01,0,0.01,0.55,0.02
06-20,0,0,0,0,0,0,0.18,0,0.75,0,0,1.1,0,0.35,0.68,2.4,1.12,0.02,0,0.35,0.25
06-21,0,0.1,0,0,0,0.07,0.02,0,5.24,0,0,0.21,0,2.1,0.38,0.88,0.32,0.11,0.01,0.09,0.48
06-22,0,0.3,0,0,0,0.02,0,0,2.15,0,0,0,0,0.9,0.27,0.29,0.03,0.13,0.04,0.12,0.34
06-23,0,0,0,0,0,0,0.02,0,10.49,0,0,0,0.01,0.01,0.03,0.02,0.21,0.05,0,0,1.93
06-24,0,0,0,0,0,0.11,0.88,0,0.51,0,0,0.01,0,0.02,0.11,0.01,0.21,0.01,0.16,0,1.1
